productname;newprice;oldprice;link
Mühlen Kölsch 0,33l;0,99;0;https://www.goflink.com//de-DE/shop/product/muhlen-kolsch-0-33l-11011686/
Reissdorf Kölsch 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/reissdorf-kolsch-0-33l-11011691/
Schreckenskammer Kölsch 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/schreckenskammer-kolsch-0-5l-11011833/
Schwaben Bräu Das Echte Märzen 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/schwaben-brau-echte-marzen-500ml-11013380/
Sternburg Export 0,5l;0,79;0;https://www.goflink.com//de-DE/shop/product/sternburg-export-0-5l-11014528/
Stuttgarter Hofbräu Kellerbier 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-kellerbier-500ml-11013386/
Stuttgarter Hofbräu Käpsele 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-kapsele-4-7-0-33l-11012210/
Uerige Altbier 0,5l;1,99;0;https://www.goflink.com//de-DE/shop/product/uerige-altbier-500ml-11011605/
Zappes Broi Bio-Radler naturtrüb 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/zappes-broi-bio-radler-naturtrub-0-33l-11017209/
Zirndorfer Kellerbier 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/zimdorfer-kellerbier-0-5l-11011718/
Zirndorfer Landbier 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/zimdorfer-landbier-0-5l-11011717/
Benediktiner Weißbier Naturtrüb 0,5l;0,83;1,19;https://www.goflink.com//de-DE/shop/product/benediktiner-weissbier-naturtrub-5-4-500ml-11013934/
Erdinger Weißbier 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/erdinger-weissbier-5-3-0-5l-11011648/
Franziskaner Weißbier Naturtrüb 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/franziskaner-hefe-hell-0-5l-11011831/
Hacklberg Jakobi Weissbier Hell 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/hacklberg-jakobi-weissbier-hell-0-5l-11017117/
Maisel Weiße Original 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/maisel-weisse-original-0-5l-11015981/
